name,lon,lat,language,script,area,uuid
RS 3.362+,35.7864009,35.6030661,Ugaritic,Alphabetic,Acropolis,2273a7f5-6dec-4173-b7ff-6067f953d43a
RS 3.363,35.7864276,35.60307,unknown,unknown,Acropolis,0e3f3fed-1915-4d22-9a71-6329741d5928
RS 3.364,35.7864276,35.60307,Ugaritic,Alphabetic,Acropolis,3ac14cd1-a428-47e1-9696-bc316daafe8a
RS 3.366,35.7864059,35.6030494,unknown,unknown,Acropolis,b2db5adb-b268-4c68-b25f-df0a63f7c0fd
RS 3.367,35.7862582,35.6032102,Ugaritic,Alphabetic,Acropolis,172a3413-6438-4e53-9629-34f86a0e1fd0
RS 3.372,35.7864036,35.6030459,Hurrian,Alphabetic,Acropolis,080dd479-0675-4e82-9478-6d41a5dc59a6
RS 3.379,35.786404,35.6030494,Akkadian,Logosyllabic,Acropolis,ef1741c0-3f95-4f5e-b4d2-acae0d9f6cb7
RS 3.389,35.7864659,35.6032154,Cypro-Minoan,Syllabic,Acropolis,016e484c-1dde-46a2-a757-79465f019ade
RS 3.410,35.7864059,35.6030502,Egyptian,Hieroglyphic,Acropolis,8d041de5-774d-48cc-ab07-945ee31bf4ea
RS 3.414,35.7863753,35.6031804,unknown,unknown,Acropolis,e524583a-42ae-471e-b265-ea8a0935b683
RS 3.427,35.7864726,35.6031271,Ugaritic,Alphabetic,Acropolis,3bebc408-8764-42d6-aa8d-7ca9324bce7d
RS 3.432,35.7864039,35.6030506,Egyptian,Hieroglyphic,Acropolis,53359403-e839-46a8-a2b9-946aaeda733c
RS 3.469,35.7862904,35.6032908,Egyptian,Hieroglyphic,Acropolis,ad4d1a43-17df-4bc4-b5ca-242d86658e3d
RS 3.483,35.7862904,35.6032908,Egyptian,Hieroglyphic,Acropolis,42c0c290-9fd0-4995-a6a5-2764a1c21898
RS 3.[565],35.7818956,35.6014227,unknown,unknown,Out of Context,2da05d11-c17d-4bf1-b6c5-8e0ba50302db
RS 4.409,35.7818307,35.601629,Ugaritic,Alphabetic,unknown,729cf7a8-5cff-4afc-b40c-8490b6652142
RS 4.416,35.7861375,35.603084,Egyptian,Hieroglyphic,Acropolis,0c4f9785-619e-46e9-8551-d635131f8867
RS 4.449,35.7861411,35.6030804,Akkadian,Logosyllabic,Acropolis,19400b82-187d-4f13-a565-e37cdede19f9
RS 4.458,35.7862185,35.6026951,Akkadian,Logosyllabic,Acropolis,2378fe42-380a-4508-b505-721dc4add9eb
RS 4.474,35.7862992,35.6031655,Ugaritic,Alphabetic,Acropolis,21d345db-db8a-4244-84d9-738718e90a6c
RS 4.475,35.7863064,35.603177,Ugaritic,Alphabetic,Acropolis,8ae77646-4e43-4252-9a70-6ede5be6a05b
RS 4.520,35.7818956,35.6014227,Akkadian,Logosyllabic,Out of Context,fb47c4ec-0304-4e32-881b-4e8fdcc20983
RS 5.144,35.7868531,35.6030865,unknown,unknown,Acropolis,7e40c2a1-4755-4860-897e-0898bdd18a84
RS 5.144A,35.7868531,35.6030865,unknown,unknown,Acropolis,56794f55-a0f0-4ea8-b475-b8106d4b7adb
RS 5.155,35.7870336,35.6029202,unknown,unknown,Acropolis,1be3e6c2-4070-403d-8c81-2ee10ed7ad45
RS 5.156+,35.7870351,35.602919,Akkadian,Alphabetic,Acropolis,91c4d28b-e596-4c99-8c97-4c2dc685599b
RS 5.157,35.7870351,35.602919,Ugaritic,Alphabetic,Acropolis,363e9692-9bcd-4a03-9062-2bbfc5f643f5
RS 5.179,35.7870381,35.6029156,Ugaritic,Alphabetic,Acropolis,a811fcbb-0a30-4db1-b3df-a9a8088c6cad
RS 5.180+,35.7870365,35.6029183,Ugaritic,Alphabetic,Acropolis,eb19c8eb-8f3e-42fb-ba7c-15ff8c01ee27
RS 5.181,35.7870365,35.6029183,unknown,unknown,Acropolis,4277b11c-2dc6-429d-83bc-a6eafa59a4c5
RS 5.182,35.7870365,35.6029187,Hurrian,Alphabetic,Acropolis,990481d2-e0e6-4caa-a612-8d9f3d2b8f98
RS 5.183,35.7870332,35.602921,unknown,unknown,Acropolis,64e4aaf1-3a88-47eb-ae9c-c4c829ca668a
RS 5.194,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,779bea53-0a71-492c-a74e-2813ec337c47
RS 5.195,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,94b5f0cd-d4f5-4063-bb09-29b05e082f85
RS 5.196,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,7d25777f-2796-4e5f-8090-4f63a05b2dd8
RS 5.197+,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,1f3657ab-1f95-4bcb-9816-1de37e1d0b2e
RS 5.198,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,318a1198-a0fc-44d0-b948-ac2ca58129b3
RS 5.199,35.7870365,35.6029179,Akkadian,Alphabetic,Acropolis,de5fc633-4c84-49e3-ab16-3d37cf8d18ae
RS 5.200,35.7870365,35.6029179,Hurrian,Alphabetic,Acropolis,9b65f6aa-6c3a-4b8b-ac09-bceadcc03775
RS 5.211,35.7870365,35.6029179,unknown,unknown,Acropolis,bc614df3-f1b6-4511-8bc9-e2e83a434a83
RS 5.212,35.7870365,35.6029179,unknown,unknown,Acropolis,a8d107b2-902b-4894-857d-57133bb7d4d1
RS 5.213,35.7870365,35.6029179,Akkadian,Alphabetic,Acropolis,14f8b59d-8910-4575-b558-d0dd4dc8c235
RS 5.214,35.7870365,35.6029179,unknown,unknown,Acropolis,2d45dc53-f7a0-4b50-929b-a0eaf0df0206
RS 5.215,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,5e934a1f-13aa-4fd2-bf9b-5dd69786ef0b
RS 5.216,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,90afeb4c-022e-4d64-951a-db383a524c2c
RS 5.217,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,16cbec72-8235-44ea-8aaa-95417973abb4
RS 5.218,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,735001c8-155c-4841-bc4d-8341ef4857b0
RS 5.219,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,7c2e66c5-e53a-4a08-bbc1-6e919dc2e32a
RS 5.220,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,6361122a-6341-4fc9-be56-58781c54928d
RS 5.220 [bis],35.7818956,35.6014227,unknown,unknown,Out of Context,0bfa0c75-ba05-4f9b-927d-d1ea879552b5
RS 5.221,35.7870365,35.6029179,unknown,unknown,Acropolis,d89c5196-c443-423f-9806-4a799a1a58cd
RS 5.222,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,e62616dd-94ba-4546-aec3-28703f7c561d
RS 5.222 [bis],35.7868554,35.6030846,Akkadian,Logosyllabic,Acropolis,5c72956d-131a-4115-b5c5-82f4027469be
RS 5.223,35.7870365,35.6029179,Ugaritic,Alphabetic,Acropolis,f28c0df4-f67e-423b-bcd3-d7933f5cef16
RS 5.229,35.787038,35.6029176,Ugaritic,Alphabetic,Acropolis,9ed4f25f-1418-493d-94e7-d6a116e8afe5
RS 5.230,35.787038,35.6029176,Ugaritic,Alphabetic,Acropolis,df60dca2-b083-4a30-8dda-a9e087a06535
RS 5.234,35.7818956,35.6014227,unknown,unknown,Out of Context,a5f99f26-b45d-4c26-83f9-f3bb25d63c88
RS 5.248,35.7867735,35.6030218,Ugaritic,Alphabetic,Acropolis,192bf233-6f12-465b-a499-560805fdbb33
RS 5.252,35.7818956,35.6014227,unknown,unknown,Out of Context,9ff2f954-5ae6-4f52-966f-820b26bbb800
RS 5.259,35.787038,35.6029168,Ugaritic,Alphabetic,Acropolis,099c4d1b-a3ea-4fd6-8eee-9c47d31ec706
RS 5.262,35.78625,35.6031522,Ugaritic; Hittite,Alphabetic; Hieroglyphic,Acropolis,c197e30f-c1dd-4966-8ab2-e84f338622b9
RS 5.269,35.7871981,35.6026026,Ugaritic,Alphabetic,Acropolis,c00cde91-8a90-48d6-80ab-5f9c1e8c5e54
RS 5.274,35.7868531,35.6030865,Ugaritic,Alphabetic,Acropolis,0993a470-aba4-4e08-9f4b-63cf22279c6e
RS 5.278,35.7818956,35.6014227,unknown,unknown,Out of Context,a04dd423-dd71-4a46-a04c-76d5268b1562
RS 5.284,35.7871981,35.6026026,Akkadian,Logosyllabic,Acropolis,a48e062a-785c-4191-ac8f-b42a501f5e9b
RS 5.285+,35.7871981,35.6026026,Ugaritic; Ugaritic,Alphabetic; Alphabetic,Acropolis,14f558db-da37-4b3c-ad40-d9a3481db343
RS 5.300,35.7871981,35.6026026,Ugaritic; Ugaritic,Alphabetic; Alphabetic,Acropolis,46a108d1-6609-41a9-b317-c47909404893
RS 5.301,35.7871981,35.6026026,unknown,unknown,Acropolis,e2a97e2a-2c3a-40f0-a0e0-9b74f7c33c95
RS 5.302+,35.7871981,35.6026026,Akkadian,Logosyllabic,Acropolis,6c445b3b-e1b2-4aa2-8a2e-da836e88edc6
RS 5.303,35.7871981,35.6026026,unknown,unknown,Acropolis,bbd85a1c-da98-4c1f-8208-b9a9fc8405b4
RS 5.303bis,35.7818307,35.601629,Akkadian,Alphabetic,unknown,8a9f27fb-3a0e-4d8b-9583-bc699b91fbce
RS 6.000,35.7849617,35.6019901,Akkadian,Logosyllabic,unknown,8bb029a9-3c54-4334-9754-365a82f59580
RS 6.021,35.7867662,35.6030485,Ugaritic,Alphabetic,Acropolis,53d560a1-87fe-48e2-9738-03c045422f47
RS 6.028,35.7867601,35.6031024,Ugaritic,Alphabetic,Acropolis,e50ab417-89f2-4eca-97e4-765f07c7cc75
RS 6.071,35.7867601,35.6031024,Egyptian,Hieroglyphic,Acropolis,0aa4feaa-5c07-41b9-b54a-8565ae8b24ff
RS 6.072,35.7871634,35.6026144,Egyptian,Hieroglyphic,Acropolis,2f03aca2-5b6a-47fa-8dc1-6c2a4f402363
RS 6.093,35.7871634,35.6026144,Egyptian,Hieroglyphic,Acropolis,e6880964-ea91-42af-8bb4-7eaecd798ebc
RS 6.127,35.7861996,35.6032006,Ugaritic,Alphabetic,Acropolis,025280dc-0fcf-46c6-9cd4-3c04746f4a80
RS 6.133,35.7818956,35.6014227,unknown,unknown,Out of Context,1b719745-e42c-41a8-80da-9596f7b22c9d
RS 6.173,35.7862019,35.6031998,Ugaritic,Alphabetic,Acropolis,1fa0de71-1a09-44bd-a5ad-83d029bc7275
RS 6.174,35.78625,35.6032591,Ugaritic,Alphabetic,Acropolis,54533919-23fb-41a9-80cb-5f25fe3e349a
RS 6.175,35.78625,35.6032591,Ugaritic,Alphabetic,Acropolis,f51d0cfe-072a-4111-9f8e-4a36eaf189e3
RS 6.198,35.7861996,35.6032006,Akkadian,Logosyllabic,Acropolis,e03115c2-a862-4106-a097-ae0802ec3325
RS 6.199,35.7861996,35.6032006,Ugaritic,Alphabetic,Acropolis,522ba12a-1390-45dd-8a1f-ccdf873afef6
RS 7.151,35.7861051,35.6040808,Egyptian,Hieroglyphic,Lower City East,25c8ee56-65bf-4066-b0ea-2f70f4e897f8
RS 7.197,35.7861051,35.6040808,Egyptian,Hieroglyphic,Lower City East,ba898111-5743-4c9e-a55b-85c962d0f40b
RS 8.005,35.7854138,35.6035671,Ugaritic,Alphabetic,Lower City West,2750c841-f2cb-440f-911a-710c484c3773
RS 8.015,35.7856182,35.6025371,Egyptian,Hieroglyphic,Acropolis,60f42e24-11a8-42a0-9ca4-6c0b1674d9bd
RS 8.043,35.78562,35.6025393,Akkadian,Logosyllabic,Acropolis,e2836c08-6f7b-4082-9e3b-28daf7de13f4
RS 8.051,35.7854138,35.6035671,unknown,unknown,Lower City West,df4f9da9-e186-4302-876a-36b6e48653c1
RS 8.093,35.7856208,35.6025422,Hittite,Hieroglyphic,Acropolis,8914bd23-c831-4fab-a225-9a4dcfd3bb10
RS 8.098,35.78562,35.60254,Akkadian,Logosyllabic,Acropolis,607b92bf-209e-441f-a573-9958124d0792
RS 8.145,35.7856217,35.60254,Akkadian,Logosyllabic,Acropolis,e6fe0ef5-7c8c-4760-b99a-05891a39f049
RS 8.146,35.78562,35.60254,Akkadian,Logosyllabic,Acropolis,23066592-35cd-43a1-8e3a-81baa25b00a5
RS 8.183+,35.7856191,35.6025422,Ugaritic,Alphabetic,Acropolis,f66d81bb-3369-45e6-bc5a-39816ac534b7
RS 8.201,35.7856146,35.60254,unknown,unknown,Acropolis,89413c2a-6597-46f7-8617-50bda6dbb9ae
RS 8.202 [B],35.7856182,35.6025422,Ugaritic,Alphabetic,Acropolis,d85bf2fb-e8be-4909-b9e1-23e02879304a
RS 8.202 [A],35.7856182,35.6025422,Ugaritic,Alphabetic,Acropolis,3edf6017-97f2-44ae-b90a-d6c2176ff3fc
RS 8.203,35.7861051,35.6040808,Ugaritic,Alphabetic,Lower City East,968dfa0c-ff12-42b1-b40b-c0a705a979e8
RS 8.206,35.7861051,35.6040808,Hittite,Hieroglyphic,Lower City East,60580161-ffd7-4158-9f0a-085b1b157e33
RS 8.207,35.7859147,35.6041193,Akkadian,Logosyllabic,Lower City East,80e51cce-4768-4aa0-8204-7f0f01db2825
RS 8.208,35.7854959,35.6026545,Ugaritic,Alphabetic,Acropolis,b7f8a524-da22-48c5-9081-ce7ff3799298
RS 8.208bis,35.7818956,35.6014227,unknown,unknown,Out of Context,5c5c0fa7-9fe4-4a42-8972-bd2b777279aa
RS 8.213,35.7861051,35.6040808,Ugaritic,Alphabetic,Lower City East,56fd3b11-a95d-42f4-90ff-d24d5eeeb94e
RS 8.220,35.7818307,35.601629,unknown,unknown,unknown,eb92e0e1-2e8b-4fe7-afbd-2db5a5c5a990
RS 8.227,35.7861051,35.6040808,Akkadian,Logosyllabic,Lower City East,3ce83136-f063-4e46-b680-f86300004371
RS 8.244,35.7861051,35.6040808,Egyptian?,Hieroglyphic?,Lower City East,44fd6c7f-660d-4e73-8cd7-c401782ed733
RS 8.272,35.7856226,35.6025415,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Acropolis,7054c0b5-ff39-4d68-8824-d6d6a4db3c03
RS 8.277,35.7861051,35.6040808,Ugaritic,Alphabetic,Lower City East,67a3e3de-f933-4612-bbf2-efcf103ecd54
RS 8.279,35.7861051,35.6040808,Ugaritic,Alphabetic,Lower City East,9d3a0b3b-0dc5-4754-98b5-6609e0e1c6ae
RS 8.279bis,35.7818307,35.601629,Akkadian,Logosyllabic,unknown,696830c3-ce38-47d1-b366-6ce421f5dc11
RS 8.280,35.7861051,35.6040808,Ugaritic,Alphabetic,Lower City East,505f8eac-8748-40cd-992a-50b758e81649
RS 8.301,35.7861051,35.6040808,Ugaritic,Alphabetic,Lower City East,1a82f197-6c6a-4c22-ab13-d3a790d1b358
RS 8.303,35.7861051,35.6040808,Akkadian,Logosyllabic,Lower City East,fd1c9171-a8c9-4c21-9c3a-6ea09c412e88
RS 8.315,35.7861051,35.6040808,Ugaritic,Alphabetic,Lower City East,73f7bf4d-4baf-4f9b-95d4-4772e2070afd
RS 8.333,35.7861051,35.6040808,Akkadian,Logosyllabic,Lower City East,219b023b-6d6c-4c5e-bd13-5e7f476f17ee
RS 8.346,35.7861051,35.6040808,Akkadian,Logosyllabic,Lower City East,4243d815-1d30-4a4a-9b6c-8a2d181d99e0
RS 8.[534],35.7818307,35.601629,Ugaritic,Alphabetic,unknown,e6ef8c60-d7cb-4e5e-9caa-c36684ae153b
RS 8.[535],35.7818307,35.601629,Ugaritic,Alphabetic,unknown,a4c563b2-25d3-4c01-99f4-36b6a9e0d3af
RS 8.[536],35.7818307,35.601629,Ugaritic,Alphabetic,unknown,3f342971-3cb6-47ba-9b58-f2c6e84637d2
RS 8.[537],35.7818307,35.601629,Ugaritic,Alphabetic,unknown,5d6afee2-799e-4570-9e74-4ff9866df876
RS 8.[538],35.7818307,35.601629,Cypro-Minoan,unknown,unknown,c78fc87e-aef4-4c45-8490-4654b434e6d7
RS 9.011,35.7824699,35.602564,Ugaritic,Alphabetic,Mound Northwest of Tell,30f905fd-7180-4665-8d21-473c6dc7ceac
RS 9.113A,35.7862451,35.6029444,Egyptian,Hieroglyphic,Acropolis,f8bc8330-2604-4b94-91f8-5401440a3572
RS 9.145,35.7861051,35.6040808,Egyptian,Hieroglyphic,Lower City East,2514822b-136f-4079-b2cd-5cdf472d98e9
RS 9.164,35.7854138,35.6035671,Egyptian,Hieroglyphic,Lower City West,079c2b8d-97e6-40f9-a4b7-d3b0d942aa36
RS 9.253,35.7824713,35.6025288,Hurrian,Logosyllabic,Mound Northwest of Tell,99e2e617-ec3a-49f9-8bbe-8c7dbb4133d8
RS 9.261,35.7824891,35.6025153,Akkadian,Logosyllabic,Mound Northwest of Tell,31259084-e2b7-40c4-a8d8-77aca1185810
RS 9.292,35.782547,35.6024675,Egyptian,Hieroglyphic,Mound Northwest of Tell,3eebe231-a2cb-4b14-b4b2-3b8e55f6d329
RS 9.296,35.7825554,35.6024749,Egyptian,Hieroglyphic,Mound Northwest of Tell,43cccc18-e4b7-4e92-a6a9-2d76a9975161
RS 9.405,35.7818307,35.601629,Akkadian,Logosyllabic,unknown,7fec8f74-187d-4e6d-b6ce-14d5475f26b4
RS 9.453,35.7824908,35.6024731,Ugaritic,Alphabetic,Mound Northwest of Tell,0ff82da8-4b6b-434d-936c-37225ce208e2
RS 9.462A,35.7825542,35.6025029,Egyptian,Hieroglyphic,Mound Northwest of Tell,2ee8e7c1-6f83-4bd8-82ce-a8224d89216f
RS 9.464,35.7825542,35.6025029,Egyptian,Hieroglyphic,Mound Northwest of Tell,57e9cd76-4b16-4846-bb04-011ece3d6136
RS 9.465,35.7825542,35.6025029,Egyptian,Hieroglyphic,Mound Northwest of Tell,2ef4776a-cbce-446e-9664-421a80543f0b
RS 9.466,35.7825542,35.6025029,Egyptian,Hieroglyphic,Mound Northwest of Tell,c6efce58-f1ec-468b-8954-fdaf3bef4d20
RS 9.469,35.7825151,35.6025089,Ugaritic,Alphabetic,Mound Northwest of Tell,de51f55d-91a5-4e3e-9551-b6cd4426c13d
RS 9.479A,35.7825671,35.6025033,Ugaritic,Alphabetic,Mound Northwest of Tell,ed3b336e-307a-40ae-9a26-b4c031b4f7c6
RS 9.480A,35.782533,35.6024954,unknown,unknown,Mound Northwest of Tell,6ab5d290-0d7e-4687-a43a-dd6f0d0650a8
RS 9.483A,35.7825594,35.602482,Hurrian,Logosyllabic,Mound Northwest of Tell,804ffa65-c409-47ed-a9b9-578b6a505fcc
RS 9.484A,35.7825774,35.6024613,unknown,unknown,Mound Northwest of Tell,c093edb0-7705-4e79-98fb-7a6cfd5fc38d
RS 9.491A,35.7825697,35.60244,Akkadian,Logosyllabic,Mound Northwest of Tell,85f4fdf0-6937-4245-be45-1065bb205bf0
RS 9.496,35.7858659,35.6008594,Ugaritic,Alphabetic,Acropolis,132be96e-2507-4c33-a0aa-d8c42d38aedc
RS 10.029,35.7825369,35.6022913,Akkadian,Logosyllabic,Mound Northwest of Tell,11d6e3fa-0159-41ab-b2fd-490a5dba85dd
RS 10.035,35.782521,35.6022558,Ugaritic,Alphabetic,Mound Northwest of Tell,cd8aec09-7949-4aa6-a3ad-26b228d881fe
RS 10.043,35.7825394,35.602228,Ugaritic,Alphabetic,Mound Northwest of Tell,eebb5cb8-4cb9-4954-ab50-feb7bf9afa4b
RS 10.044,35.7825394,35.602228,Akkadian,Logosyllabic,Mound Northwest of Tell,6cfe71d9-c9a0-446d-83f6-ec04f0ac99e9
RS 10.045,35.7825218,35.6022346,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Mound Northwest of Tell,c5ea5049-0310-4b3c-8696-33caa339f2e3
RS 10.046,35.7825218,35.6022346,Akkadian,Logosyllabic,Mound Northwest of Tell,0d2a8249-cd10-44cd-a19b-1016ab17d180
RS 10.052,35.7825218,35.6022346,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Mound Northwest of Tell,b20f3a29-ff19-4da8-b4ba-add0dd03b888
RS 10.058,35.7825313,35.6022138,Akkadian,Logosyllabic,Mound Northwest of Tell,641691f0-113b-41b0-ae45-7943b0c20d57
RS 10.062,35.7825403,35.602207,unknown,unknown,Mound Northwest of Tell,ac93ed96-afd8-4436-a663-ba6a70d76033
RS 10.081,35.782542,35.6021648,Ugaritic,Alphabetic,Mound Northwest of Tell,44aef6cd-d288-4598-a005-5ad1740cd9b3
RS 10.086,35.7825678,35.6021655,Ugaritic,Alphabetic,Mound Northwest of Tell,c345f73f-cb9a-441a-aa31-8ed5317318da
RS 10.087,35.7825335,35.6021575,Ugaritic,Alphabetic,Mound Northwest of Tell,2612c840-5f28-40e0-ac4a-5f3d81a915a1
RS 10.088,35.7825335,35.6021575,Ugaritic,Alphabetic,Mound Northwest of Tell,25f31508-dc4a-44f6-8e6b-35d11a263b85
RS 10.089,35.7825335,35.6021575,Ugaritic,Alphabetic,Mound Northwest of Tell,49c6f67f-eb49-4f46-8fee-47479af67e98
RS 10.090,35.78256,35.6021442,Ugaritic,Alphabetic,Mound Northwest of Tell,d1fafeeb-aaf6-45ca-838e-bd8c63c00f2d
RS 10.102,35.7825883,35.6020816,unknown,unknown,Mound Northwest of Tell,2631e7c1-8886-43d0-9474-6e65d6957805
RS 10.103,35.7825835,35.6022011,Ugaritic,Alphabetic,Mound Northwest of Tell,a0b3dd41-1b55-4f7e-a1e3-953b82c5a2ed
RS 10.109,35.7825646,35.6022429,Ugaritic,Alphabetic,Mound Northwest of Tell,a1c4da20-47c0-4685-ab4b-d3a5e04e4700
RS 10.110,35.7825952,35.602124,Ugaritic,Alphabetic,Mound Northwest of Tell,49e1b083-e9fd-498e-94a5-3408a7fe770e
RS 10.145,35.7854138,35.6035671,Egyptian,Hieroglyphic,Lower City West,06cd2eed-61b5-4c7c-8a1e-0898ba169c62
RS 11.261,35.7827389,35.6019598,Egyptian,Hieroglyphic,Royal Palace,260908c0-cadb-489d-a5eb-51b1351fecdd
RS 11.329,35.7825483,35.6022213,Egyptian,Hieroglyphic,Mound Northwest of Tell,9c93c04f-1156-4fab-afac-a153a1b2975a
RS 11.345,35.7818307,35.601629,Ugaritic,Alphabetic,unknown,376456c7-22ed-41e5-8ff0-e19e259d902f
RS 11.602,35.7825807,35.6022714,Ugaritic,Alphabetic,Mound Northwest of Tell,d1e701f4-bd5d-4428-a038-9defbf325314
RS 11.656,35.7825827,35.6022222,Ugaritic,Alphabetic,Mound Northwest of Tell,91efa38d-d632-4414-9e8c-3265836d31cc
RS 11.713,35.7827406,35.6019899,unknown,unknown,Royal Palace,1c46eab0-a0ba-461e-9cad-caccddeed0bb
RS 11.714,35.7827406,35.6019899,Ugaritic,Alphabetic,Royal Palace,e6203ef9-4a58-40a7-813c-f1421b1ab1ef
RS 11.715+,35.7827406,35.6019899,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Royal Palace,3d7657ad-4dfa-49c0-b7f5-0ff1f812da53
RS 11.716,35.7826686,35.601958,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Royal Palace,fc698296-9027-4efb-ad24-ce223c0e7ac7
RS 11.717,35.7827406,35.6019899,unknown,unknown,Royal Palace,2686cf8c-51dc-48e9-9d40-8b42f9f0ca39
RS 11.718,35.7827406,35.6019899,Akkadian,Logosyllabic,Royal Palace,4d658d22-fe5b-4088-a360-c9111ff56aa5
RS 11.719,35.7827406,35.6019899,unknown,unknown,Royal Palace,be9be52c-3587-4035-8834-21844bfdf152
RS 11.720,35.7827406,35.6019899,Ugaritic,Alphabetic,Royal Palace,ddabbef7-3c67-4f78-a7e0-b4a940bb21c4
RS 11.721,35.7826686,35.601958,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Royal Palace,2d33d999-0109-4e15-9338-ed1be894e72b
RS 11.722,35.7826876,35.6019853,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Royal Palace,b9d1394c-3802-4d53-9f65-7e23fffe90bc
RS 11.723,35.7826876,35.6019853,Akkadian,Logosyllabic,Royal Palace,3209326a-6620-4b19-9ff5-8b85134ac7a8
RS 11.724+,35.7826876,35.6019853,Ugaritic,Alphabetic,Royal Palace,6baeb742-2228-4e31-ba90-19221500a00f
RS 11.730,35.7826992,35.6019727,Akkadian,Logosyllabic,Royal Palace,5ffaaa22-98ad-4c2c-8526-d3513e296923
RS 11.731,35.7826992,35.6019727,unknown,unknown,Royal Palace,9f309916-54f9-4787-8025-bfa75caf20b3
RS 11.732,35.7826876,35.6019853,Ugaritic,Alphabetic,Royal Palace,867388de-38fe-484e-9bee-54dd9775763b
RS 11.732 [B],35.7826876,35.6019853,Akkadian,Logosyllabic,Royal Palace,57430b98-aa7e-4a08-9b2f-0503d23f5463
RS 11.732 [A],35.7826876,35.6019853,Ugaritic,Alphabetic,Royal Palace,089fcec6-4c10-4067-994b-56d0540eb843
RS 11.734,35.7826513,35.602231,Akkadian,Logosyllabic,Mound Northwest of Tell,e9729eef-0a73-4405-a244-d35d7202f94c
RS 11.735+,35.7825933,35.6021733,Ugaritic,Alphabetic,Mound Northwest of Tell,4bc98e85-2c26-49bd-8721-7b26a732efe7
RS 11.756,35.7818307,35.601629,Ugaritic,Alphabetic,unknown,574c0ffb-aae5-45ed-86aa-209fe16b3531
RS 11.770,35.7826205,35.6021387,unknown,unknown,Mound Northwest of Tell,f1fdebc6-64f2-4363-ba5e-f329ae37ea33
RS 11.772+,35.7826993,35.601965,Ugaritic,Alphabetic,Royal Palace,3128366e-8529-4cb5-bcc9-b0f8f3ee877c
RS 11.773,35.7826352,35.6022025,unknown,unknown,Mound Northwest of Tell,0bce69fc-dc00-4678-963b-7f314020281c
RS 11.774,35.7826381,35.6019694,Ugaritic,Alphabetic,Royal Palace,c555eda7-c79e-42a7-80ba-49acc89fe5cf
RS 11.775,35.7827015,35.6019982,Ugaritic,Alphabetic,Royal Palace,4e22b71a-b5a4-4e08-b14c-74f205cc6825
RS 11.776+,35.7827015,35.6019982,Ugaritic; Akkadian,Alphabetic; Logosyllabic,Royal Palace,f0a2362b-221a-48bc-8128-4ea267ca3195
RS 11.777,35.7827015,35.6019982,Ugaritic,Alphabetic,Royal Palace,7de0edbd-ca16-49e5-87d3-d9c6bfa992aa
RS 11.778,35.7827015,35.6019982,Ugaritic,Alphabetic,Royal Palace,6deae351-daa1-4608-9013-8666924dbb77
RS 11.779,35.7827015,35.6019982,Ugaritic,Alphabetic,Royal Palace,479b6d87-22b7-4f8d-9b90-54cfb39c49e8
RS 11.780,35.7827015,35.6019982,unknown,unknown,Royal Palace,a36edc7e-fd84-4afe-847a-f52112504658
RS 11.781,35.7827015,35.6019982,Ugaritic,Alphabetic,Royal Palace,d11919c3-6fb6-4585-a684-6277538fa51a
RS 11.782,35.7827015,35.6019982,unknown,unknown,Royal Palace,b37f7845-018c-4173-ab55-ed9d8a8239bf
RS 11.783,35.7827015,35.6019982,unknown,unknown,Royal Palace,2624bfa6-1fbb-46a9-94fa-6b9863564258
RS 11.784,35.7826157,35.6019672,Ugaritic,Alphabetic,Royal Palace,823aef45-3481-4aad-a626-c0e65e8d87dd
RS 11.785,35.7826157,35.6019672,Ugaritic,Alphabetic,Royal Palace,6214dfd2-fadc-4132-b45f-a5655eac4ef4
RS 11.786,35.7826536,35.6019998,Ugaritic,Alphabetic,Royal Palace,270e2cdb-2a4a-4ffe-bf06-ddd84d55e298
RS 11.787,35.7827607,35.6020033,Akkadian,Logosyllabic,Royal Palace,6a02a727-20d8-4d9e-8fd6-2a38706f853a
RS 11.788,35.7827015,35.6019982,Ugaritic,Alphabetic,Royal Palace,77469948-3168-4106-849c-0374abeb9726
RS 11.789,35.7827015,35.6019982,Ugaritic,Alphabetic,Royal Palace,1d9236b1-787c-4df6-9627-65e77da692a7
